title:"Real-Time Physiological Correction Ratio between Fluorescence and Chlorophyll-a Dataset"
summary:"Dataset containing the climatological physiological correction ratio between fluorescence and chlorophyll-a, at global scale and on a regular 1�x1� grid."
institution:"Sorbonne Universite/CNRS"
source:"SOCA-based climatologies of fluorescence and light (Sauzede et al., 2016; Renosh et al., 2023; Sauzede et al., 2025)"
11,-69,1.265716903422063,0.3101046097805492
11,-68,1.0572714368480884,0.14918834405576464
11,-67,1.0415597825423994,0.14271726350271513
11,-66,1.0624140227022592,0.23917903877863927
11,-65,0.9081699821845488,0.1516835096274292
11,-64,0.9081699821845488,0.1516835096274292
11,-63,1.1667310593265803,0.21067491374287983
11,-62,1.154654649170436,0.19594628791688676
11,-61,1.0583835323073183,0.1488667859332513
11,-60,0.9739549851117747,0.18185507057151523
11,-59,1.0068292839627813,0.2145797501145927
11,-58,1.0042392383082528,0.24043396831309827
11,-57,0.9622314321810864,0.24754002454392116
11,-56,0.9431507763433176,0.2855763844290775
11,-55,0.9241938177309181,0.31949627494652094
11,-54,0.9096310624312415,0.32246207555857165
11,-53,0.8599203783394462,0.24477538474117083
11,-52,0.8436982483174625,0.2013490865411896
11,-51,0.9016971542355257,0.2117952310400429
11,-50,0.9777520905779802,0.26182934400687347
11,-49,1.0161286890220302,0.2865374940408596
11,-48,1.0507467876636425,0.281590870241768
11,-47,1.086219845524527,0.2820382082961128
11,-46,1.1448479095954882,0.2954929163678042
11,-45,1.169585570508675,0.272796670648994
11,-44,1.178838960710378,0.24853156578013164
11,-43,1.1725276259843582,0.2524213747592986
11,-42,1.1793827256562903,0.24134705437086248
11,-41,1.2091771083518783,0.22650520921129916
11,-40,1.2159473787502508,0.19963536308063945
11,-39,1.259903354353427,0.17299197377523595
11,-38,1.320850142601336,0.1844025934719656
11,-37,1.3229776784300649,0.19370864513302807
11,-36,1.3270480194108332,0.19851105501495284
11,-35,1.3607301781363998,0.19318697972312068
11,-34,1.357157342703483,0.2016443225681068
11,-33,1.3664135223313851,0.2409733282364908
11,-32,1.3715078782305392,0.2417961401457016
11,-31,1.386589887790386,0.25527289042244894
11,-30,1.3772131490966344,0.2641460172181765
11,-29,1.3798807620275344,0.27720097847493047
11,-28,1.3620551888830543,0.2664043375652558
11,-27,1.3124172562152392,0.2346334630398723
11,-26,1.252130958173092,0.18771963712711487
11,-25,1.193878014338693,0.15442304899587395
11,-24,1.1097829164141393,0.10375082176375176
11,-23,1.037988354666718,0.1095206641654466
11,-22,0.9581652426592688,0.06564598670700847
11,-21,0.8667706309626602,0.12063714554570798
11,-20,0.8249211870609591,0.13811726565927965
11,-19,0.8093076994660051,0.14777971026676773
11,-18,0.8449192312138031,0.17428825116020782
11,-17,0.8449192312138031,0.17428825116020782
11,-16,0.8449192312138031,0.17428825116020782
11,-15,0.8366177809713462,0.1522859238176413
11,-14,,
11,-13,,
11,-12,,
11,-11,,
11,-10,,
11,-9,,
11,-8,,
11,-7,,
11,-6,,
11,-5,,
11,-4,,
11,-3,,
11,-2,,
11,-1,,
11,0,,
11,1,,
11,2,,
11,3,,
11,4,,
11,5,,
11,6,,
11,7,,
11,8,,
11,9,,
11,10,,
11,11,,
11,12,,
11,13,,
11,14,,
11,15,,
11,16,,
11,17,,
11,18,,
11,19,,
11,20,,
11,21,,
11,22,,
11,23,,
11,24,,
11,25,,
11,26,,
11,27,,
11,28,,
11,29,,
11,30,,
11,31,,
11,32,,
11,33,,
11,34,,
11,35,,
11,36,,
11,37,,
11,38,,
11,39,,
11,40,,
11,41,,
11,42,,
11,43,1.4160518405160867,0.5869630053864053
11,44,1.4160518405160867,0.5869630053864053
11,45,1.4160518405160867,0.5869630053864053
11,46,1.4225876482361963,0.5737867730366382
11,47,1.511851128917068,0.5505149428129622
11,48,1.511851128917068,0.5505149428129622
11,49,1.4111316435671863,0.5782511245820853
11,50,1.2961225303001485,0.5744246369576939
11,51,1.649862203299304,0.5405334408727054
11,52,1.649862203299304,0.5405334408727054
11,53,1.8929885244558555,0.5655917726904743
11,54,2.023988535871837,0.6333592231721727
11,55,2.1574830562883096,0.5990446249668946
11,56,2.204096171870392,0.48547100685726213
11,57,2.109197101058448,0.4905901433562098
11,58,2.131501800165261,0.5478072680030783
11,59,2.1146490545261774,0.5539693184089511
11,60,2.125993214127156,0.5100333761587805
11,61,2.135484651966419,0.5345180440806596
11,62,2.1105642465408345,0.5814347624392839
11,63,2.054209239605674,0.5307230320747978
11,64,1.9913793646161215,0.5015793701283429
11,65,2.0610950690896934,0.5953123472820891
11,66,2.040639174979562,0.6821817637534593
11,67,1.9507709341342296,0.7041436548275586
11,68,1.8493783302404847,0.6318548723972013
11,69,1.7452914576573908,0.5349464664249112
11,70,1.6988005709167897,0.4696558504340221
11,71,1.6650723049216507,0.39914061364700737
11,72,1.6241806857146543,0.3230176945877558
11,73,1.5106903647315433,0.36232088440126314
11,74,1.4408183779547017,0.39453365835870857
11,75,1.4730114475944291,0.4614489475070691
11,76,1.4730114475944291,0.4614489475070691
11,77,,
11,78,,
11,79,,
11,80,1.1149520529862096,0.36271165546597456
11,81,1.091586416688216,0.2594648355882266
11,82,1.074684625712623,0.278286617533722
11,83,1.0663344892602342,0.278560346812667
11,84,1.0951442416850734,0.29233549921800484
11,85,1.0968599231871483,0.29313775391438246
11,86,1.0898509269604948,0.3050013486733996
11,87,1.0941791392704732,0.30692963616544977
11,88,1.0618708624712183,0.26510585050061813
11,89,1.0447916033972295,0.24716688506552112
11,90,1.0446776474743655,0.21989276563030444
11,91,1.0156265353579623,0.19154891037954927
11,92,0.9894856993176752,0.18289031511372592
11,93,0.9499742845230464,0.16827135286792547
11,94,0.908580834575106,0.15916433770692737
11,95,0.8721180838120177,0.16596930686357694
11,96,0.8545204648312562,0.14632801837685344
11,97,0.8545204648312562,0.14632801837685344
11,98,0.8545204648312562,0.14632801837685344
11,99,0.8545204648312562,0.14632801837685344
11,100,0.8545204648312562,0.14632801837685344
11,101,0.8545204648312562,0.14632801837685344
11,102,0.8545204648312562,0.14632801837685344
11,103,0.8545204648312562,0.14632801837685344
11,104,1.0409737528266028,0.17560506372579915
11,105,,
11,106,,
11,107,,
11,108,1.0409737528266028,0.17560506372579915
11,109,1.0409737528266028,0.17560506372579915
11,110,1.0409737528266028,0.17560506372579915
11,111,1.0086402759062545,0.12669669133791592
11,112,1.0002501024475294,0.10569433034407184
11,113,1.0104505521510605,0.11975641963378689
11,114,1.00801638306004,0.15753350527386223
11,115,1.022469322322999,0.1767616560903446
11,116,1.0108339220909663,0.14564357239484707
11,117,1.091969953830089,0.13243430670049097
11,118,1.0567084727453806,0.12497219487093644
11,119,1.32301474811792,0.3542727049917297
11,120,1.418438653554184,0.3035290447810049
11,121,1.5015394471375283,0.2967257130015907
11,122,1.7876462159158284,0.34248015919553665
11,123,1.7876462159158284,0.34248015919553665
11,124,2.1510370902338067,0.5878912178271128
11,125,2.1510370902338067,0.5878912178271128
11,126,1.7566397232669635,0.08069089186582243
11,127,1.7451369516856747,0.119783843791068
11,128,1.6896931060096922,0.15221349856915803
11,129,1.685952654975533,0.1319293245208183
11,130,1.6910523434614495,0.1175602102953363
11,131,1.67915122397917,0.1514248643119638
11,132,1.6670554216892663,0.1619928142181397
11,133,1.693733842491555,0.1618509288464784
11,134,1.7060975861887695,0.15639850396042168
11,135,1.698069896608144,0.14238041261731904
11,136,1.689134618783216,0.2026578083910744
11,137,1.6958805460534525,0.23311876392192937
11,138,1.6923721802515364,0.1985036679393337
11,139,1.6797586759039167,0.18989637570491896
11,140,1.6673868310467648,0.19794831745836977
11,141,1.6625410765004955,0.1653186306228062
11,142,1.6376279609467175,0.1474489181467224
11,143,1.614081294621424,0.17111064350667657
11,144,1.6083123946783406,0.20271670661783783
11,145,1.6063691141993204,0.22518709329271275
11,146,1.6111431373906366,0.20656172129102177
11,147,1.6179471912311865,0.20513013344522976
11,148,1.6235897581963292,0.20210548268795264
11,149,1.5977696658784737,0.19654035198217096
11,150,1.5644831416390603,0.2103015858556029
11,151,1.569474521473242,0.188463461728904
11,152,1.5695458678763912,0.16314110647258348
11,153,1.5637143214725933,0.15703793393257484
11,154,1.581973720994612,0.1867824486721876
11,155,1.5843893556224249,0.20966951920945232
11,156,1.5769079914309747,0.16650935002041173
11,157,1.5606577684995533,0.1370137284512546
11,158,1.5551799687033157,0.1695169869082279
11,159,1.573335139909678,0.1705031177792836
11,160,1.5606061303825816,0.12754344350708252
11,161,1.5479420549788343,0.11148887504790964
11,162,1.5333212992983518,0.14583243298501575
11,163,1.5689481471189055,0.14998096138476008
11,164,1.5627693723238507,0.12323396109049248
11,165,1.5508444246336455,0.09897001557729192
11,166,1.5405343411784755,0.100621199115382
11,167,1.5473405985497888,0.1405649264120258
11,168,1.591127079778014,0.12073727287492232
11,169,1.596276192606004,0.10342193392114404
11,170,1.5580835637022097,0.146691081711281
11,171,1.5792973671433979,0.17637377189414644
11,172,1.5807893477894464,0.13280378628840386
11,173,1.5909532978197176,0.11204497437380732
11,174,1.6647695147756392,0.19898891462282833
11,175,1.7060067396170289,0.23773580550338097
11,176,1.7011894616077519,0.211616850681533
11,177,1.7272764248729684,0.19913047168192471
11,178,1.7970826522083194,0.25381952862052803
11,179,1.8560526642180704,0.282364702254816
12,-180,1.8101573306335843,0.23075166074095696
12,-179,1.8194032536218456,0.23143115247431711
12,-178,1.7873486295955745,0.19621385959170712
12,-177,1.7126993396587487,0.14432952226523554
12,-176,1.7114803007472343,0.16315876463963336
12,-175,1.7517402752772533,0.19077948037369288
12,-174,1.7830716168228091,0.215485798813631
12,-173,1.799056187418338,0.19826736270746476
12,-172,1.8158526710350191,0.21279555119941307
12,-171,1.8604818114911508,0.2284249660124872
12,-170,1.8901458203671568,0.2663511782849571
12,-169,1.9055523376787595,0.26636130299843885
12,-168,1.9262711769007763,0.2793741243998136
12,-167,1.922091842295396,0.30194929740940746
12,-166,1.9491719103092864,0.3273053137714619
12,-165,1.9950626533947848,0.3248751541024168
12,-164,1.9871153546223033,0.33838184408005145
12,-163,1.9972621809903188,0.3293844478463811
12,-162,2.0294161828407873,0.27083145901756045
12,-161,2.0358808897056058,0.2590614518262304
12,-160,2.014194881035568,0.2926919831098449
12,-159,2.0192562547341524,0.35520563507529845
12,-158,2.033513475650063,0.3790766404571629
12,-157,2.005104840819464,0.3267962338741126
12,-156,1.9813549763089569,0.3181062182551797
12,-155,1.961614728957836,0.35747684881282504
12,-154,1.9202856361727925,0.3483156715591459
12,-153,1.902266242269592,0.31028977484362774
12,-152,1.9288040627406504,0.29602696836780007
12,-151,1.9147537255470095,0.289970962890611
12,-150,1.840799651147206,0.2822599354560099
12,-149,1.7942251227082222,0.2912281445354523
12,-148,1.84832406435244,0.3400035282463764
12,-147,1.8862524314146087,0.385936814421136
12,-146,1.8607436567358648,0.3812897451998832
12,-145,1.8168668121675453,0.35666724425626944
12,-144,1.804331338922471,0.3584875668477629
12,-143,1.8176501015062876,0.38162657841056336
12,-142,1.7918597202953048,0.40425459014129816
12,-141,1.720337749921268,0.39892318868008736
12,-140,1.6871262781959344,0.3869363235201001
12,-139,1.6772197349982747,0.377141088449552
12,-138,1.6576306185508791,0.37334574407787846
12,-137,1.647478256806619,0.3599996763447757
12,-136,1.6500893723717251,0.3610754841721776
12,-135,1.6914109157110315,0.4609374287991482
12,-134,1.696274334829316,0.49653956871812327
12,-133,1.6491019599132453,0.4755653289363832
12,-132,1.6699833669158934,0.46133696029584553
12,-131,1.6813497422855024,0.4904874853260207
12,-130,1.6522873292756126,0.4781720744667427
12,-129,1.6717508593043835,0.4746532436835259
12,-128,1.6125987072451764,0.481649112039212
12,-127,1.5890847047226775,0.4685718871246973
12,-126,1.6230632161551992,0.5066562989424896
12,-125,1.6380578089482152,0.5035050157853811
12,-124,1.5928892769307583,0.4519472665689537
12,-123,1.54901624460586,0.4735039791943442
12,-122,1.4984452115007867,0.4866348148051191
12,-121,1.411499381587689,0.4184503421552944
12,-120,1.419874202980758,0.41620066048403614
12,-119,1.434048380578296,0.4433903480049015
12,-118,1.4347346471959375,0.4444988646706303
12,-117,1.3875914706889183,0.4073463087699916
12,-116,1.3469817158545048,0.35666894813576816
12,-115,1.3296836663046,0.3280498075637105
12,-114,1.372304877999519,0.3409545668033347
12,-113,1.3817617980079775,0.31368290223414247
12,-112,1.3675197485171973,0.31916516476581225
12,-111,1.3703250052776703,0.35554180634674687
12,-110,1.3811375447764602,0.3890311069929029
12,-109,1.4137836185397543,0.383756018047892
12,-108,1.4152469020479543,0.38825928211041566
12,-107,1.3761212994312264,0.372503602997088
12,-106,1.3657489782748327,0.39321947195090606
12,-105,1.3828388529365303,0.4266828995158185
12,-104,1.3734260898476163,0.44938190801908007
12,-103,1.3540038228473195,0.4127010649344588
12,-102,1.3513292917722823,0.38646812497665584
12,-101,1.324162980569408,0.3947466013196117
12,-100,1.3158611357552257,0.4182106669902919
12,-99,1.3265284674347173,0.4187156193007657
12,-98,1.260420401042601,0.3756064551443409
12,-97,1.2146619378162367,0.3624254153213037
12,-96,1.1362836990336342,0.3874059760080236
12,-95,1.0576321731789673,0.38491160462172214
12,-94,1.0740222846194776,0.37842715830922896
12,-93,1.0390118704435976,0.3587432796587588
12,-92,0.9877214032612822,0.32681067741914444
12,-91,1.01668830265341,0.30873152598410514
12,-90,0.9839858268167875,0.25476636690636134
12,-89,0.9699177382024928,0.23304109090322273
12,-88,0.946036911237863,0.19232647040375883
12,-87,0.6919036960418096,0.1788723677322012
12,-86,0.6919036960418096,0.1788723677322012
12,-85,,
12,-84,1.496528473475567,0.3358477266113384
12,-83,1.496528473475567,0.3358477266113384
12,-82,1.4348652052822823,0.31506125549248454
12,-81,1.4328844052940244,0.2494901555732816
12,-80,1.4562527730206591,0.2091894741977584
12,-79,1.5342487432090275,0.3491974554177778
12,-78,1.5977788698235682,0.42827347907031593
12,-77,1.553416488626676,0.3755388155555637
12,-76,1.4180045123514653,0.36895117982860337
12,-75,1.3261977491581975,0.2851856588098932
12,-74,1.2100176211051448,0.26444503632029326
12,-73,1.1866717576660295,0.2313158887974868
12,-72,1.1866717576660295,0.2313158887974868
12,-71,1.7146418903451899,0.4420960385856848
12,-70,1.265716903422063,0.3101046097805492
12,-69,1.265716903422063,0.3101046097805492
12,-68,1.2123144742296756,0.3154567579799068
12,-67,1.2429491533189918,0.3865091607439341
12,-66,1.0624140227022592,0.23917903877863927
12,-65,0.9367812546371641,0.14931666821641815
12,-64,0.9832956187916242,0.222271034433188
12,-63,1.1667310593265803,0.21067491374287983
12,-62,1.154654649170436,0.19594628791688676
12,-61,1.0583835323073183,0.1488667859332513
12,-60,1.1340574411205453,0.1882750444096855
12,-59,1.198369737696159,0.2481893917402785
12,-58,1.141584345350746,0.28490626435714195
12,-57,1.098915991041302,0.3212646166916684
12,-56,1.093390508524258,0.3594168334166673
12,-55,1.033602917542705,0.3411904657146973
12,-54,0.9885933738523238,0.2930344128747736
12,-53,0.977905654197296,0.2196827532012852
12,-52,0.9891619254619024,0.19169176752236036
12,-51,1.0559993422569178,0.2156237114465785
12,-50,1.08496913690682,0.24560919199974857
12,-49,1.0863606166433055,0.2652314017835922
12,-48,1.1118448011921271,0.23975705549124127
12,-47,1.1488284120232075,0.2327999738838528
12,-46,1.1809868176161316,0.23929022102907369
12,-45,1.195186315435229,0.24348255222441692
12,-44,1.1979930354892514,0.23516800552805944
12,-43,1.2174821936900349,0.24157027549472868
12,-42,1.2300151211560904,0.23280118293482577
12,-41,1.2391020328188695,0.2050386623456313
12,-40,1.2616097816045144,0.2085328696304395
12,-39,1.3020233539153687,0.2091620400265016
12,-38,1.3292369673287299,0.21188153614386737
12,-37,1.3292499552560524,0.21605240805430867
12,-36,1.337978367535296,0.210758180245739
12,-35,1.3533930791239253,0.2095988649801252
12,-34,1.3441781424116508,0.2287563796026044
12,-33,1.3511415131653624,0.23007096281384895
12,-32,1.3401919086428866,0.24217325807846715
12,-31,1.3283584023770705,0.25729129495000314
12,-30,1.3125744227978289,0.26683528954926783
12,-29,1.3311644962573232,0.27990002661969426
12,-28,1.3397918972769896,0.26243838799033714
12,-27,1.2785734674141047,0.24226060702546176
12,-26,1.2564881401461665,0.2282203878102279
12,-25,1.2134015097577688,0.23912436589420927
12,-24,1.128053302787115,0.14660698382411755
12,-23,1.0463642498740633,0.06632157946286879
12,-22,0.9607895032796424,0.093242679152425
12,-21,0.8827968182348369,0.11955601413217797
12,-20,0.8559278837714488,0.12769817277465753
12,-19,0.8435693817013117,0.15256793226489104
12,-18,0.8973211349838967,0.21501703651480353
12,-17,0.8973211349838967,0.21501703651480353
12,-16,0.8973211349838967,0.21501703651480353
12,-15,0.8973211349838967,0.21501703651480353
12,-14,,
12,-13,,
12,-12,,
12,-11,,
12,-10,,
12,-9,,
12,-8,,
12,-7,,
12,-6,,
12,-5,,
12,-4,,
12,-3,,
12,-2,,
12,-1,,
12,0,,
12,1,,
12,2,,
12,3,,
12,4,,
12,5,,
12,6,,
12,7,,
12,8,,
12,9,,
12,10,,
12,11,,
12,12,,
12,13,,
12,14,,
12,15,,
12,16,,
12,17,,
12,18,,
12,19,,
12,20,,
12,21,,
12,22,,
12,23,,
12,24,,
12,25,,
12,26,,
12,27,,
12,28,,
12,29,,
12,30,,
12,31,,
12,32,,
12,33,,
12,34,,
12,35,,
12,36,,
12,37,,
12,38,,
12,39,,
12,40,,
12,41,,
12,42,,
12,43,1.4451326645523697,0.627295414029571
12,44,1.4451326645523697,0.627295414029571
12,45,1.4451326645523697,0.627295414029571
12,46,1.446722225577946,0.6172669103219385
12,47,1.4603643011288638,0.5204111982799662
12,48,1.4787926278247847,0.5214701999539818
12,49,1.4111316435671863,0.5782511245820853
12,50,1.2961225303001485,0.5744246369576939
12,51,1.2176683651621283,0.5664947586029341
12,52,1.6764102272849855,0.4207096532578092
12,53,1.882921744987862,0.5929553292510928
12,54,1.8884276733064616,0.600063120193446
12,55,2.071608444728493,0.5457808355217943
12,56,2.1176396928943393,0.4264874837510186
12,57,2.1595049196822185,0.5067500308242794
12,58,2.115799305679649,0.5719782473887656
12,59,2.088137628190419,0.5689671012375651
12,60,2.076256859254519,0.5426755702094461
12,61,2.0420798241216622,0.5149410617559249
12,62,1.9908325470859227,0.549851717102082
12,63,1.911891781710776,0.4999766828851144
12,64,1.838486704968782,0.473351521864586
12,65,1.90231419829106,0.45244008614265
12,66,1.9440065611708404,0.4900570207118404
